global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_14	aroma_motion_16	aroma_motion_18	aroma_motion_35	aroma_motion_38	aroma_motion_45	aroma_motion_47	aroma_motion_50	aroma_motion_55	aroma_motion_56
4286.216092312185	-8.033107970465608	64.53082366515807	18371648.389995933	4148.459983181495	6.030465538632598	36.36651461263534	17209720.23205821	4919.806956410521	2.9533509628636234	8.722281909847494	24204500.48834535	4843.6859056718595	3400.0725102391343	1.109403	10.494451	0.04688236	0.0241549	0.0588376329	-0.0764567977	-0.0832466173	0.0074366127	-0.075083632	-0.0075426362	0.030106954100000007	-0.10291561169999999	-0.1505569572	-0.0569155399	-0.0369941778	0.062108724000000004	0.11549247900000001	-0.0073037087	0.0481179472	-0.076203683	-0.1318568665	0.0705326694	0.09589977849999999	0.006464656700000001	0.1334732517	-0.0084768524	0.054820073399999995	-0.022243499700000002	-0.0820864692	-0.0783792522	-0.0139919239	0.0612277545	0.007772979999999999	-2.141000000000122e-05	6.0419218080399976e-05	4.5838810000005213e-10	-0.06747300000000002	0.010615499999999986	0.004552605729000002	0.00011268884024999974	0.0305571	-0.015151099999999999	0.00022955583121	0.0009337363604099998	-0.00218809	0.00022923	5.254639289999999e-08	4.7877378481000015e-06	0.00104149	0.00019265699999999994	1.0847014201e-06	3.711671964899998e-08	-0.00178597	0.0	3.1896888409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.104240667	-0.04731997038	-0.9207581888	-0.3573465967	-0.9792609093	0.2139984442	0.4605525859	-0.0285643993	-0.8185844591	-0.3534415579	-1.367882989	-0.4345668732	-0.0974716931	-1.725773166	-0.5140995878	0.03622245869
4284.517560169232	-1.6985321429528994	2.8850114406441687	18357090.723398507	4145.438545378355	-3.0214378031396336	9.129086398241256	17184660.733508613	4913.985301750853	-5.821654659667728	33.89166297643098	24147251.54582342	4837.514795119008	3365.1150006759667	1.172405	11.090415	0.02218821	0.012652600000000005	0.0568306453	0.0217487678	-0.1289200304	0.0130231197	0.010823273799999998	0.0251073797	0.0547127544	0.0155517977	-0.06949252389999999	-0.12322010039999999	0.05283551400000002	-0.0201787841	0.06525286849999999	0.026712474500000003	0.05621853190000002	0.0177111069	0.0216275267	0.1078521928	0.0939742048	0.0057513625	-0.0018043318	-0.0086682689	0.0539276576	-0.0244135633	-0.0833669747	-0.0761152604	-0.0084173034	0.06596517860000001	0.00444652	-0.003326459999999999	1.97715401104e-05	1.1065336131599993e-05	-0.06755610000000001	-8.309999999998874e-05	0.004563826647210001	6.905609999998129e-09	0.022143	-0.008414099999999997	7.079707880999997e-05	0.000490312449	-0.00214766	4.043000000000015e-05	1.6345849000000125e-09	4.6124434756e-06	0.0008746289999999999	-0.00016686100000000005	7.649758876409999e-07	2.784259332100001e-08	-0.00178597	0.0	3.1896888409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.022095255	-0.05261207417	-0.9371351541	0.01158061919	-0.7906231135	0.04124052101	-0.4881015692	-0.9123495942	-0.8353349963	0.5352342525	-1.096050589	-0.3164793636	-0.6075659594	-0.07519264601	-0.693370052	-0.8340617336
4292.363699290378	7.846139121145826	61.56189910837498	18424386.126985773	4143.58365393404	-1.8548914443153992	3.4406222701944666	17169285.49714937	4907.939178077485	-6.046123673368129	36.55561147366252	24087866.9757079	4831.32621491635	3385.1857810192305	1.017344	9.623616	0.07856288999999997	0.0404945	0.0481647702	0.0638115551	-0.0396021183	-0.023262787799999997	0.047936179	0.058905454100000004	0.0368805684	0.0360563543	-0.0459420759	-0.0867491158	0.1004702901	-0.0873596658	-0.0129391214	0.0632350614	0.0403102739	0.0304835342	0.08674306820000001	0.0992288318	0.0932929201	-0.1001704563	-0.032640520299999996	-0.0368129731	0.053026725999999996	-0.0265682067	-0.08452901119999999	-0.0736589948	-0.0028094637	0.0703277754	0.007800859999999998	0.003354339999999998	6.085341673959998e-05	1.1251596835599988e-05	-0.0675825	-2.639999999999587e-05	0.004567394306250001	6.96959999999782e-10	0.0302071	0.008064099999999998	6.502970880999997e-05	0.0009124688904099998	-0.00264088	-0.0004932199999999999	2.4326596839999995e-07	6.9742471744e-06	0.00130809	0.00043346100000000017	1.7110994481e-06	1.8788843852100011e-07	-0.00220165	-0.0004156799999999999	4.8472627225e-06	1.727898623999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9641447757	-0.1308760659	-0.7277508962	0.04301833699	-0.4054052835	-0.1284282737	-1.221145384	-1.546831009	-0.8887536207	0.9070144289	0.8546047618	-1.264686561	-0.3678838625	0.8379600078	-2.382438013	-0.9525170876
4306.0177663512295	13.654067060851958	186.43354730224243	18541789.00413243	4096.156512076153	-47.427141857886454	2249.3337848080855	16778498.17142388	4900.417773140161	-7.521404937323497	56.571532231194254	24014094.351307973	4825.626611941479	3466.779769564469	1.05529	9.982559	0.08064518999999999	0.037988	0.0151987776	0.1029651198	0.0578342879	-0.0702645055	0.0163989282	0.09834388029999999	0.036050584100000005	0.0721190845	0.059784297300000004	-0.07107045320000001	-0.018592333500000002	-0.0513960045	0.0265456381	0.099188304	0.037253106	0.0623268121	0.0724807338	-0.0701217655	0.050033881399999994	-0.0278019563	0.0256759401	0.0303740876	0.052117420899999996	-0.028706069100000002	-0.0855709273	-0.0710166602	0.0028094637	0.0742907557	0.007773569999999999	-2.7289999999999263e-05	6.042839054489997e-05	7.447440999999596e-10	-0.0507668	0.016815700000000003	0.0025772679822399997	0.00028276776649000017	0.012968899999999998	-0.017238200000000002	0.00029715553923999994	0.00016819236720999996	-0.00215129	0.0004895899999999998	2.396983680999999e-07	4.6280486641000015e-06	0.00112214	-0.00018595000000000005	1.2591981796e-06	3.4577402500000017e-08	-0.00194591	0.00025574	3.7865657281e-06	6.540294759999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9038793759	-0.200846214	-0.433042367	0.3125079049	-0.3277474597	-0.3489484436	-1.525382473	-1.351189996	0.1534505749	-0.2555170858	1.280971885	-1.620126623	0.5249527417	-0.5906328173	-0.1406568742	-0.05963670642
4325.039429063746	19.021662712516445	361.8236523487385	18705966.062956054	4082.916624572415	-13.239887503738373	175.29462111164753	16670208.163209805	4901.684120956584	1.2663478164222397	1.6036367921573744	24026507.22163792	4826.486430052309	3563.7655366352205	1.133089	10.718506	0.09102293999999997	0.0532485	-0.0192269067	0.0917278084	0.1047424133	-0.044529685199999995	-0.0149516602	0.09348359029999999	-0.0001637533	0.0729787147	0.0056688978	0.0451594057	-0.0924998041	-0.019185864	0.0248734665	0.0922803291	-0.0148515401	0.08389146980000001	-0.053425567	-0.08586414839999999	0.0020707626	0.0062931491	-0.0787510614	0.0637901914	0.0511998858	-0.0308258002	-0.0864912424	-0.0681949313	0.0084173034	0.07783160110000001	0.00776513	-8.439999999998449e-06	6.029724391690001e-05	7.123359999997382e-11	-0.0342956	0.016471200000000002	0.0011761881793599994	0.0002713004294400002	-0.0350019	-0.0479708	0.0023011976526400003	0.0012251330036099999	-0.00228584	-0.00013454999999999975	1.8103702499999938e-08	5.2250645056e-06	0.00130809	0.00018595000000000005	1.7110994481e-06	3.4577402500000017e-08	-0.00173496	0.0002109499999999999	3.0100862016e-06	4.449990249999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7983214972	-0.2069853081	0.01286688938	0.4139129357	-4.124240947e-05	-0.05619251536	-1.429331757	-0.9667842498	0.09586882199	-1.309285778	-0.1638247037	-0.6759004216	-0.7366501929	-0.01874380333	-0.1526797791	0.4228847223
4342.631398462939	17.59196939919275	309.47738734213414	18858447.46291618	4114.7136998977385	31.797075325323483	1011.053999244295	16930868.832126133	4915.050683076747	13.366562120163508	178.66498291218997	24157723.2172132	4838.9817268023635	3658.771331649472	1.200871	11.35969	0.0318039	0.0237862	-0.0643121696	0.060742770599999996	-0.0246273371	0.0622368271	-0.0840271017	0.028666307599999996	-0.0725260452	0.0146787535	-0.08625531689999999	0.0768867454	-0.0850475553	-0.048242241799999995	-0.0591302448	0.0257531115	-0.0649273693	0.0393055061	-0.1235779427	-0.0084973074	0.0089396823	0.0035022627	-0.1180225184	-0.0295990616	0.0502742657	-0.032926061	-0.08728864880000001	-0.0652009362	0.0139919239	0.0809301919	0.00776513	0.0	6.029724391690001e-05	0.0	-0.0342734	2.219999999999306e-05	0.0011746659475600002	4.928399999996918e-10	-0.0449836	-0.009981699999999996	9.963433488999992e-05	0.00202352426896	-0.00272184	-0.0004360000000000002	1.9009600000000017e-07	7.408412985600002e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00173496	0.0	3.0100862016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7640130718	0.2308505609	0.3309972201	0.8097094759	0.005700549784	0.6232678566	-0.9369384207	0.008170953049	0.5152754275	-0.980541953	-1.238104193	-0.2322345731	-1.391913867	-0.8723475016	0.2025913237	-0.05578387463
4348.413711417396	5.782312954457666	33.435143103288944	18908701.805642813	4123.2385890334335	8.524889135695048	72.67373477589146	17001096.46209442	4917.787731156845	2.737048080098248	7.491432192769504	24184636.16871679	4841.294639250164	3712.212962232977	1.050301	9.935366	0.04711837000000002	0.026432	-0.0923323591	0.10606635689999999	-0.0265710646	0.09703916679999999	0.049402013	0.0185436619	-0.1277199692	0.0609799774	-0.035583849300000005	-0.012103925900000001	0.0091979243	-0.0514467852	-0.10661326380000001	0.0163042301	-0.13086221609999998	0.0726207284	-0.0165838016	0.0337627715	0.0457590014	-0.0277155807	-0.116120255	-0.10396439630000001	0.0493407066	-0.0350055249	-0.08796201320000001	-0.062042237800000004	0.0195113247	0.0835689211	0.020631	0.01286587	0.00042563816099999995	0.0001655306108569	-0.0342667	6.700000000005312e-06	0.0011742067288900001	4.489000000007119e-11	-0.0362843	0.0086993	7.567782049e-05	0.00131655042649	-0.00264088	8.096000000000015e-05	6.5545216000000235e-09	6.9742471744e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00216493	-0.0004299699999999998	4.6869219048999986e-06	1.8487420089999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9132410297	0.4699509543	0.656941058	1.130392845	0.2011100408	0.760878299	-0.9801562107	0.9008229349	1.298766671	-0.6107248332	-1.561661633	-0.1469135498	-0.914829155	1.7104798	-1.065875138	-0.4423574791
4350.397790334377	1.984078916980252	3.9365691488055297	18925960.934146225	4137.785670329328	14.547081295894715	211.6175742293698	17121270.253582727	4921.869402405966	4.081671249120518	16.66004018589705	24224798.41434006	4845.9917264796395	3740.728398326437	0.929789	8.795384	0.02256654	0.0145942	-0.1016071268	0.0782711239	-0.0041701138	0.038290751899999996	0.053899071900000005	-0.0059921407	-0.1138038338	0.0344942892	-0.0386940733	-0.11783895470000001	0.0107323192	-0.10182777539999999	-0.0625171616	-0.0055053117	-0.1081630209	0.02872755	0.0721924372	0.050261606699999996	0.11260186890000001	-0.08454375230000001	-0.0156432655	-0.0025759997	0.0483993562	-0.0370628787	-0.08851037880000001	-0.05872681530000001	0.024953723100000002	0.0857327951	0.007782759999999999	-0.01284824	6.0571353217599985e-05	0.0001650772710976	-0.0299956	0.004271100000000001	0.0008997360193599998	1.824229521e-05	-0.0308371	0.005447199999999999	2.9671987839999993e-05	0.00095092673641	-0.00264088	0.0	0.0	6.9742471744e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8350976437	0.37628394	0.860057332	1.064794921	0.3296822871	0.9018370397	-1.258697485	1.139743509	1.544513946	-0.6363186488	0.7291984554	-0.686708731	-0.0916013194	2.092771685	-1.356167538	0.2436273931
4356.194167037629	5.796376703252463	33.59798288600789	18976427.620932665	4132.8414993787355	-4.9441709505927065	24.44482638868479	17080378.858987074	4932.78034920234	10.910946796374445	119.0487599933138	24332321.973476764	4855.750342048934	3787.814452692469	1.093234	10.341495	0.04022429	0.0284125	-0.1120674633	0.0552374972	0.1105884058	0.0312654605	0.001996549	-0.058803251699999996	-0.10059685310000001	0.048242125700000006	0.0702741421	-0.12316565269999999	-0.0230989366	-0.0459530471	-0.0430495812	-0.0591636762	-0.0931328784	0.0392980286	0.0836226669	-0.0755772782	0.0854793943	-0.0495623103	0.0284111379	-0.0343620801	0.0474503628	-0.0390968227	-0.08893296630000001	-0.0552630438	0.030297640600000002	0.0874095183	0.007782759999999999	0.0	6.0571353217599985e-05	0.0	-0.00378131	0.02621429	1.42983053161e-05	0.0006871890002040999	-0.0396941	-0.008856999999999997	7.844644899999994e-05	0.0015756215748099994	-0.00274394	-0.00010305999999999988	1.0621363599999972e-08	7.529206723599998e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6203643219	0.4408597236	0.9891784347	1.493467478	0.7406388747	0.5265215518	-1.158476967	1.638602201	1.212890631	-1.034805409	0.9864765062	-0.5379593125	0.3014306735	0.680996807	1.394422567	1.000939105
4351.051264792837	-5.1429022447919115	26.449443499485692	18931647.108855348	4148.772716886201	15.93121750746559	253.80369127017812	17212315.05637931	4944.5820017922115	11.801652589871082	139.27900385201082	24448891.172447477	4866.161042566493	3820.832215365072	1.35404	12.808604	0.04332455	0.0274928	-0.1073281725	-0.061335491900000004	0.1019147955	0.06465486969999999	-0.0344101152	-0.1250606371	-0.0189170392	0.0589343226	0.0742363496	-0.02570472	-0.0856131126	-0.022421993799999998	0.0666172975	-0.1257924259	-0.0186722847	0.060925493399999996	0.0060380614	-0.101542702	0.027447349500000003	0.003674844	0.006937094499999999	0.0873394958	0.046493876600000004	-0.0411060724	-0.0892291752	-0.0516596731	0.0355219872	0.0885895631	0.0118507	0.0040679400000000025	0.00014043909049000003	1.6548135843600015e-05	0.0190981	0.02287941	0.00036473742361000007	0.0005234674019480999	-0.0541443	-0.014450200000000003	0.00020880828004000008	0.00293160522249	-0.00278248	-3.85400000000001e-05	1.4853316000000078e-09	7.7421949504e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4772670937	0.2893786782	1.139437196	1.801977735	1.508146471	0.6267988396	0.2005807435	2.231709895	-0.006982586028	-1.328529225	-0.1798340144	0.2418570191	0.2819526027	-0.05114231331	0.5988431482	1.262562196
4325.0599716182205	-25.991293174616658	675.5473208888743	18706143.758094206	4158.806670247779	10.033953361577916	100.68022006232071	17295672.920497414	4946.260838807721	1.6788370155090888	2.8184937246434645	24465496.285522856	4868.7958462845145	3699.707930909743	1.449998	13.716317000000002	0.04365944	0.0277618	-0.0497177128	-0.1293689718	0.0501493479	0.0346708237	0.0843493016	-0.1339449891	0.06407741559999999	0.09527904029999999	0.055712751100000006	0.0105265748	-0.0722552871	-0.0336972952	0.0487578674	-0.1334144958	0.059919229500000004	0.0948499491	0.0305965685	-0.058897715999999996	-0.0058524052	0.0186382104	-0.0412481669	0.059846547800000004	0.0455300484	-0.043089358499999994	-0.08939858449999999	-0.047925805499999995	0.0406061447	0.0892662243	0.007782759999999999	-0.0040679400000000025	6.0571353217599985e-05	1.6548135843600015e-05	0.019106	7.900000000001656e-06	0.000365039236	6.241000000002614e-11	-0.0331762	0.020968100000000003	0.00043966121761000016	0.0011006602464399998	-0.00241017	0.00037230999999999983	1.3861473609999989e-07	5.8089194289000015e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6099755243	-0.1318344933	1.175055017	1.7873207	1.34082332	0.8052243902	0.7679142521	1.36508923	-0.5641740204	-0.05518530218	-0.3235060849	-0.1650494591	-0.5316031887	-0.6690459444	-0.6239681822	-0.1393828645
4306.200352788856	-18.859618829364077	355.6852223889041	18543361.478358872	4141.4904891909	-17.316181056879028	299.8501263946162	17151943.47205868	4935.942832786665	-10.318006021055226	106.46124825053191	24363531.64853805	4858.691988922982	3528.074509340326	1.432391	13.54977	0.1704118	0.107243	0.0170908004	-0.0934031023	0.052390356	-0.0455739601	0.0767471872	-0.08470551789999999	0.1085901428	0.1081764175	0.0249126334	0.027389211899999998	0.010650111100000002	0.028052958599999997	0.028031350400000002	-0.0838231212	0.1048866249	0.1121455405	0.0340815879	0.0017712229000000001	-0.052458120999999996	0.0341619542	0.0197355717	0.014817313300000001	0.0445590304	-0.045045428600000006	-0.0894409536	-0.044070873200000006	0.0455300484	0.08943565710000001	0.007782759999999999	0.0	6.0571353217599985e-05	0.0	-0.0469307	-0.06603669999999999	0.00220249060249	0.004360845746890001	0.0480539	0.0812301	0.00659832914601	0.00230917730521	-0.00287307	-0.0004629	2.1427641000000004e-07	8.2545312249e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8448547557	-0.3874128188	0.496180355	0.8669338458	-0.01788580697	-0.1946438257	-0.0741347624	-0.6039540123	-0.4044696669	1.047662061	-0.3704108135	-1.853266705	-0.6294989545	-1.108287736	0.4121037858	-0.1645988259
4296.7283020882505	-9.472050700605903	89.71974447484881	18461874.10196618	4120.7301006930375	-20.76038849786255	430.9937305821837	16980416.562757652	4923.497649244475	-12.445183542190534	154.88259339881012	24240829.10211587	4848.884250774032	3484.976530412485	1.055283	9.982501	0.02395599999999997	0.0149113	0.0351985976	-0.0854341473	0.0192423506	-0.1251596951	0.055459372800000004	-0.0198786074	0.1148012262	0.1197769742	0.0562406053	0.053604621500000005	-0.0108400773	0.017706401	0.0558016054	-0.0181952243	0.1059338246	0.1069896518	0.0378600836	-0.0378385605	-0.1074358638	0.026839874700000002	0.058508831399999996	0.07242794940000001	0.0435809761	-0.0469730469	-0.08935622210000001	-0.040104614	0.0502742657	0.08909689859999999	0.007782759999999999	0.0	6.0571353217599985e-05	0.0	-0.040398	0.006532699999999996	0.0016319984040000005	4.2676169289999936e-05	0.0355101	-0.012543799999999994	0.00015734691843999986	0.0012609672020100005	-0.00297066	-9.758999999999984e-05	9.523808099999968e-09	8.8248208356e-06	0.00130809	0.0	1.7110994481e-06	0.0	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7315507775	-0.4148443541	-0.232484697	0.7436652706	-0.6317191003	-0.7880116161	-0.8793327294	-0.8655557123	-0.6066995932	-0.7011336087	-0.4720118191	-1.719974459	-0.2175122356	-0.5575346771	0.6747939559	0.5670335711
4288.490595542955	-8.237706545295623	67.85980912640636	18391151.588060368	4129.633083223046	8.902982530008558	79.26309792963758	17053869.402050287	4920.385158315376	-3.112490929098385	9.687599783719726	24210190.106170233	4845.653922261082	3437.568674718986	1.078471	10.201842999999998	0.020336830000000004	0.0131781	0.0553568787	-0.09171954759999999	-0.05701298940000001	-0.09937153050000001	0.014539876399999999	-0.0044143382	0.0733179962	-0.0293361348	-0.035552900400000004	0.1271432851	0.0047949803000000004	0.0092979314	0.0110788354	-0.0045415637	0.0699398088	-0.025963660099999997	-0.050638496399999997	0.057424947699999986	-0.10885841289999999	0.0525190409	-0.0262046757	0.07953034269999999	0.0425960399	-0.0488709961	-0.0891445106	-0.036037047200000005	0.054820073399999995	0.0882518737	0.007788589999999998	5.829999999999204e-06	6.066213418809997e-05	3.3988899999990716e-11	-0.0403796	1.8400000000001748e-05	0.00163051209616	3.3856000000006433e-10	0.026827	-0.008683100000000006	7.539622561000009e-05	0.0007196879289999999	-0.0027907	0.00017996000000000028	3.2385601600000094e-08	7.788006489999999e-06	0.00125546	-5.263000000000013e-05	1.5761798115999996e-06	2.769916900000013e-09	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7807446892	-0.05104534836	-0.7517390475	0.5925665322	-0.7059269391	-0.9443259646	-0.4935050027	-0.2575142768	-1.329620578	-0.4834984217	-0.4624577554	-0.3226125732	-1.063519621	-0.1437141191	0.6213322429	0.8416947888
4286.359837520021	-2.13075802293406	4.540129752297863	18372880.65670466	4147.245451227768	17.612368004722157	310.19550673376074	17199644.832729414	4918.869843092455	-1.515315222921345	2.296180224817165	24195280.53328439	4844.061070725648	3399.576399859289	1.023907	9.685696	0.052243549999999986	0.0321745	0.0709291081	-0.0508942789	-0.10159955789999996	-0.0014503097	-0.056080732	0.0014783354999999998	0.0252687713	-0.1010517654	-0.083629339	0.1131896117	0.05385014230000002	0.011350933	-0.046558401900000004	0.0013606428	0.0333999952	-0.0840686568	-0.0772550777	0.0700259326	-0.0348574582	0.0109893034	-0.0364314792	-0.013811558400000002	0.0416043772	-0.050738077300000003	-0.08880611990000001	-0.0318784476	0.0591495314	0.0869053842	0.007761139999999999	-2.7449999999999176e-05	6.0235294099599974e-05	7.535024999999547e-10	-0.06921419999999999	-0.028834599999999988	0.0047906054816399994	0.0008314341571599995	0.0298145	0.002987500000000001	8.925156250000003e-06	0.0008889044102499998	-0.00307949	-0.0002887900000000001	8.339966410000008e-08	9.4832586601e-06	0.0013745500000000006	0.0001190900000000007	1.8893877025000016e-06	1.4182428100000172e-08	-0.00216493	0.0	4.6869219048999986e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8691622763	0.2107741131	-1.245540491	0.1727253477	-0.9704236907	-0.8589911391	-0.2817860481	0.1912633552	-1.499865389	1.073861887	-0.6438961369	-0.592958519	-0.7813773941	-0.02952981905	0.04145355076	0.01654181729
4287.031057585129	0.671220065108173	0.45053637580382006	18378635.28869947	4151.358147646009	4.112696418240375	16.914271828607212	17233774.470026903	4911.057843398266	-7.811999694188671	61.02733922200389	24118489.14120363	4836.925843063611	3409.9560701275873	0.915708	8.662186	0.03226221	0.0209042	0.0602311912	0.0028865254999999998	-0.035023438	0.0011581352	-0.06272123809999999	0.0402392763	0.0160151917	-0.0285701652	-0.0361221776	0.08372037639999999	0.0562469858	0.0271483415	-0.013059669099999999	0.0389527604	0.0167744783	-0.0280401283	-0.0557115149	0.022346291600000002	-0.06893299	-0.053592419100000004	0.08885785310000001	-0.119200776	0.0406061447	-0.0525731112	-0.0883415308	-0.0276393202	0.0632455532	0.0850650808	0.00775673	-4.409999999998963e-06	6.01668602929e-05	1.9448099999990856e-11	-0.07039989999999999	-0.001185699999999998	0.004956145920009997	1.405884489999995e-06	0.0297784	-3.6099999999997245e-05	1.3032099999998012e-09	0.00088675310656	-0.0033669000000000004	-0.00028741000000000053	8.260450810000029e-08	1.1336015610000003e-05	0.00108215	-0.00029240000000000066	1.1710486225e-06	8.549776000000035e-08	-0.00212402	4.090999999999991e-05	4.511460960399998e-06	1.6736280999999925e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8801992355	-0.08547901463	-0.8225223579	-0.02002701193	-0.6889826719	-0.6303234439	-0.5546672034	-0.2459405011	-0.9586493509	0.9082376882	-0.7277193126	-1.231522836	0.12011024	-0.07220216369	0.9919540156	-0.3746867112
4286.388412739927	-0.642644845202085	0.4129923970648118	18373125.62487111	4137.713691936975	-13.644455709033535	186.1711715957779	17120674.59644271	4905.822556774386	-5.235286623880711	27.40822603418429	24067094.95855637	4832.471947196807	3382.185193968266	1.027802	9.722544	0.10831097999999996	0.0569257	0.0559909963	-0.0226479838	-0.08945226199999999	-0.0554335859	-0.034909626400000004	0.07029316719999999	0.0036606001	-0.019921473000000002	-0.006606881899999999	0.1020972239	-0.0243776756	0.024547077200000003	-0.0381626413	0.0692801433	-0.00042166199999999995	-0.020045955600000002	-0.0550379088	0.02925631	-0.1215840492	0.0218999081	0.0339832222	-0.053929606500000005	0.0396015001	-0.0543749388	-0.0877514036	-0.0233303736	0.0670919737	0.0827414208	0.00770705	-4.9679999999999856e-05	5.93986197025e-05	2.4681023999999865e-09	-0.06350059999999999	0.006899299999999997	0.0040323262003599996	4.7600340489999956e-05	0.0107604	-0.019018	0.000361684324	0.00011578620815999998	-0.00248925	0.0008776500000000003	7.702695225000005e-07	6.196365562500002e-06	0.00142995	0.00034779999999999983	2.0447570025e-06	1.2096483999999992e-07	-0.00170259	0.00042143	2.8988127081e-06	1.7760324489999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8353327666	-0.3036445616	-0.8208121779	-0.387474909	-0.6230832223	-0.6302564537	-0.8449576733	-1.065953476	-0.7700365911	-0.1811762919	-1.088173813	-0.1074880598	0.002183113011	-0.4294016022	1.625204438	-0.2923377172
